Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-07-29 00:01,10.7,10.7,9.1,9.5,92,0.0,0,1011.1,1006.0,7.9,9.4,190,0,0,0,0,0,23.1,182.6
2026-07-29 00:05,10.7,10.7,9.1,9.5,92,0.0,0,1011.1,1006.0,7.9,9.4,190,0,0,0,0,0,23.1,182.6
2026-07-29 00:10,10.7,10.7,9.1,9.5,92,0.0,0,1011.2,1006.1,7.9,9.4,190,0,0,0,0,0,23.1,182.6
2026-07-29 00:15,10.4,10.4,8.4,9.3,93,0.0,0,1011.3,1006.2,9.7,11.2,204,0,0,0,0,0,23.1,182.6
2026-07-29 00:20,10.4,10.4,8.4,9.3,93,0.0,0,1011.4,1006.3,9.7,11.2,204,0,0,0,0,0,23.1,182.6
2026-07-29 00:25,10.4,10.4,8.4,9.3,93,0.0,0,1011.5,1006.4,9.7,11.2,204,0,0,0,0,0,23.1,182.6
2026-07-29 00:30,10.2,10.2,8.5,9.2,93,0.0,0,1011.5,1006.4,7.9,9.4,186,0,0,0,0,0,23.1,182.6
2026-07-29 00:35,10.2,10.2,8.5,9.2,93,0.0,0,1011.8,1006.7,7.9,9.4,186,0,0,0,0,0,23.1,182.6
2026-07-29 00:40,10.1,10.1,8.6,9.1,93,0.0,0,1011.9,1006.8,6.5,9.4,188,0,0,0,0,0,23.1,182.6
2026-07-29 00:45,10.1,10.1,8.6,9.1,93,0.0,0,1012.1,1007.0,6.5,9.4,188,0,0,0,0,0,23.1,182.6
2026-07-29 00:50,10.1,10.1,8.6,9.1,93,0.0,0,1012.0,1006.9,6.5,9.4,188,0,0,0,0,0,23.1,182.6
2026-07-29 00:55,9.7,8.2,7.3,8.8,94,0.0,0,1012.1,1007.0,10.8,13.0,192,0,0,0,0,0,23.1,182.6
2026-07-29 01:01,9.7,8.2,7.3,8.8,94,0.0,0,1011.9,1006.8,10.8,13.0,192,0,0,0,0,0,23.1,182.6
2026-07-29 01:05,9.7,8.2,7.3,8.8,94,0.0,0,1012.1,1007.0,10.8,13.0,192,0,0,0,0,0,23.1,182.6
2026-07-29 01:10,9.7,8.2,7.3,8.8,94,0.0,0,1012.4,1007.3,10.8,13.0,192,0,0,0,0,0,23.1,182.6
2026-07-29 01:15,9.2,6.9,5.9,8.3,94,0.0,0,1012.4,1007.3,15.1,18.4,184,0,0,0,0,0,23.1,182.6
2026-07-29 01:20,9.2,6.8,5.7,8.3,94,0.0,0,1012.1,1007.0,16.2,18.4,191,0,0,0,0,0,23.1,182.6
2026-07-29 01:25,9.2,6.8,5.7,8.3,94,0.0,0,1012.2,1007.1,16.2,18.4,191,0,0,0,0,0,23.1,182.6
2026-07-29 01:30,9.2,6.8,5.7,8.3,94,0.0,0,1012.4,1007.3,16.2,18.4,191,0,0,0,0,0,23.1,182.6
2026-07-29 01:35,9.2,6.8,5.7,8.3,94,0.0,0,1012.6,1007.5,16.2,18.4,191,0,0,0,0,0,23.1,182.6
2026-07-29 01:40,9.2,6.8,5.7,8.3,94,0.0,0,1012.7,1007.6,16.2,18.4,191,0,0,0,0,0,23.1,182.6
2026-07-29 01:45,9.1,7.7,6.8,8.2,94,0.0,0,1013.0,1007.9,9.4,11.2,168,0,0,0,0,0,23.1,182.6
2026-07-29 01:50,9.1,7.7,6.8,8.2,94,0.0,0,1012.8,1007.7,9.4,11.2,168,0,0,0,0,0,23.1,182.6
2026-07-29 01:55,9.1,7.7,6.8,8.2,94,0.0,0,1012.9,1007.8,9.4,11.2,168,0,0,0,0,0,23.1,182.6
2026-07-29 02:01,9.1,7.6,6.7,8.2,94,0.0,0,1012.9,1007.8,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:05,9.1,7.6,6.7,8.2,94,0.0,0,1013.0,1007.9,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:10,9.1,7.6,6.7,8.2,94,0.0,0,1013.1,1008.0,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:15,9.1,7.6,6.7,8.2,94,0.0,0,1012.9,1007.8,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:20,9.1,7.6,6.7,8.2,94,0.0,0,1012.7,1007.6,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:25,9.1,7.6,6.7,8.2,94,0.0,0,1012.8,1007.7,10.1,13.0,200,0,0,0,0,0,23.1,182.6
2026-07-29 02:30,9.2,7.1,6.2,8.3,94,0.0,0,1013.0,1007.9,13.7,18.4,153,0,0,0,0,0,23.1,182.6
2026-07-29 02:35,9.2,7.1,6.2,8.3,94,0.0,0,1012.9,1007.8,13.7,18.4,153,0,0,0,0,0,23.1,182.6
2026-07-29 02:40,9.2,7.1,6.2,8.3,94,0.0,0,1012.5,1007.4,13.7,18.4,153,0,0,0,0,0,23.1,182.6
2026-07-29 02:45,9.2,7.1,6.2,8.3,94,0.0,0,1012.9,1007.8,13.7,18.4,153,0,0,0,0,0,23.1,182.6
2026-07-29 02:50,8.9,6.7,5.8,8.0,94,0.0,0,1013.1,1008.0,13.7,18.4,190,0,0,0,0,0,23.1,182.6
2026-07-29 02:55,8.9,6.7,5.8,8.0,94,0.0,0,1013.3,1008.2,13.7,18.4,190,0,0,0,0,0,23.1,182.6
2026-07-29 03:01,8.8,7.4,6.6,7.9,94,0.0,0,1013.1,1008.0,8.6,11.2,152,0,0,0,0,0,23.1,182.6
2026-07-29 03:05,8.8,6.4,5.4,7.9,94,0.0,0,1013.1,1008.0,15.1,16.6,176,0,0,0,0,0,23.1,182.6
2026-07-29 03:10,8.7,6.6,5.7,7.8,94,0.0,0,1012.9,1007.8,13.0,14.8,182,0,0,0,0,0,23.1,182.6
2026-07-29 03:15,8.8,6.9,6.1,7.9,94,0.0,0,1012.9,1007.8,11.2,14.8,171,0,0,0,0,0,23.1,182.6
2026-07-29 03:20,8.8,6.6,5.7,7.9,94,0.0,0,1013.0,1007.9,13.7,16.6,165,0,0,0,0,0,23.1,182.6
2026-07-29 03:25,8.8,6.4,5.4,7.9,94,0.0,0,1013.1,1008.0,15.1,20.2,158,0,0,0,0,0,23.1,182.6
2026-07-29 03:30,8.8,6.9,6.2,8.0,95,0.0,0,1013.4,1008.3,11.2,20.2,142,0,0,0,0,0,23.1,182.6
2026-07-29 03:35,8.9,7.0,6.1,8.0,94,0.0,0,1013.2,1008.1,11.9,14.8,206,0,0,0,0,0,23.1,182.6
2026-07-29 03:40,9.0,7.5,6.7,8.1,94,0.0,0,1013.1,1008.0,9.7,11.2,173,0,0,0,0,0,23.1,182.6
2026-07-29 03:45,9.0,6.6,5.6,8.1,94,0.0,0,1013.1,1008.0,15.5,22.0,120,0,0,0,0,0,23.1,182.6
2026-07-29 03:50,9.1,7.5,6.7,8.2,94,0.0,0,1013.4,1008.3,10.4,14.8,145,0,0,0,0,0,23.1,182.6
2026-07-29 03:55,9.1,7.0,6.0,8.2,94,0.0,0,1013.5,1008.4,13.7,16.6,166,0,0,0,0,0,23.1,182.6
2026-07-29 04:01,9.1,6.8,5.6,8.1,93,0.0,0,1013.3,1008.2,15.5,18.4,139,0,0,0,0,0,23.1,182.6
2026-07-29 04:05,9.1,7.5,6.6,8.1,93,0.0,0,1013.5,1008.4,10.4,13.0,186,0,0,0,0,0,23.1,182.6
2026-07-29 04:10,9.1,7.8,6.9,8.1,93,0.0,0,1013.4,1008.3,9.0,9.4,118,0,0,0,0,0,23.1,182.6
2026-07-29 04:15,9.0,7.5,6.6,7.9,93,0.0,0,1013.6,1008.5,9.7,13.0,135,0,0,0,0,0,23.1,182.6
2026-07-29 04:20,8.9,6.8,5.9,8.0,94,0.0,0,1013.6,1008.5,13.0,14.8,140,0,0,0,0,0,23.1,182.6
2026-07-29 04:25,8.9,7.7,6.9,8.0,94,0.0,0,1013.8,1008.7,7.9,11.2,147,0,0,0,0,0,23.1,182.6
2026-07-29 04:31,8.8,8.3,7.3,7.9,94,0.0,0,1013.9,1008.8,5.0,5.4,121,0,0,0,0,0,23.1,182.6
2026-07-29 04:35,8.7,7.0,6.2,7.8,94,0.0,0,1014.0,1008.9,10.4,11.2,146,0,0,0,0,0,23.1,182.6
2026-07-29 04:40,8.7,7.5,6.7,7.8,94,0.0,0,1013.7,1008.6,7.9,9.4,153,0,0,0,0,0,23.1,182.6
2026-07-29 04:45,8.6,7.2,6.4,7.7,94,0.0,0,1013.9,1008.8,8.6,9.4,147,0,0,0,0,0,23.1,182.6
