Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-07-22 00:01,10.1,10.1,8.2,9.7,97,0.0,0,1014.2,1009.1,9.4,11.2,161,0,0,0,0,2,13.5,173
2026-07-22 00:05,10.1,10.1,8.0,9.7,97,0.0,0,1014.0,1008.9,10.4,11.2,195,0,0,0,0,2,13.5,173
2026-07-22 00:10,10.1,10.1,8.1,9.7,97,0.0,0,1013.7,1008.6,10.1,13.0,183,0,0,0,0,2,13.5,173
2026-07-22 00:15,10.1,10.1,8.3,9.5,96,0.0,0,1013.6,1008.5,8.6,11.2,151,0,0,0,0,2,13.5,173
2026-07-22 00:20,10.1,10.1,8.7,9.5,96,0.0,0,1014.0,1008.9,6.5,9.4,169,0,0,0,0,2,13.5,173
2026-07-22 00:25,10.0,8.3,7.5,9.4,96,0.0,0,1013.8,1008.7,12.2,16.6,179,0,0,0,0,2,13.5,173
2026-07-22 00:30,10.0,9.6,8.8,9.4,96,0.0,0,1014.1,1009.0,5.8,7.2,168,0,0,0,0,2,13.5,173
2026-07-22 00:35,10.0,8.4,7.7,9.4,96,0.0,0,1013.9,1008.8,11.2,14.8,188,0,0,0,0,2,13.5,173
2026-07-22 00:40,9.9,9.6,8.8,9.3,96,0.0,0,1014.4,1009.3,5.0,5.4,188,0,0,0,0,2,13.5,173
2026-07-22 00:45,9.9,9.3,8.6,9.3,96,0.0,0,1014.5,1009.4,6.1,7.2,169,0,0,0,0,2,13.5,173
2026-07-22 00:50,9.9,8.9,8.3,9.3,96,0.0,0,1014.3,1009.2,7.6,9.4,198,0,0,0,0,2,13.5,173
2026-07-22 00:55,9.9,8.6,7.9,9.3,96,0.0,0,1014.4,1009.3,9.4,13.0,188,0,0,0,0,2,13.5,173
2026-07-22 01:01,9.9,9.9,9.0,9.3,96,0.0,0,1014.5,1009.4,4.0,5.4,233,0,0,0,0,2,13.5,173
2026-07-22 01:05,9.9,9.2,8.5,9.3,96,0.0,0,1014.9,1009.8,6.5,11.2,217,0,0,0,0,2,13.5,173
2026-07-22 01:10,9.9,9.5,8.7,9.3,96,0.0,0,1014.6,1009.5,5.4,7.2,188,0,0,0,0,2,13.5,173
2026-07-22 01:15,9.9,9.3,8.6,9.3,96,0.0,0,1014.6,1009.5,6.1,7.2,208,0,0,0,0,2,13.5,173
2026-07-22 01:20,9.9,9.1,8.3,9.3,96,0.0,0,1014.6,1009.5,7.2,9.4,176,0,0,0,0,2,13.5,173
2026-07-22 01:25,9.8,9.8,8.9,9.2,96,0.0,0,1014.8,1009.7,3.6,3.6,180,0,0,0,0,2,13.5,173
2026-07-22 01:30,9.8,8.6,7.9,9.2,96,0.0,0,1014.8,1009.7,8.6,11.2,173,0,0,0,0,2,13.5,173
2026-07-22 01:35,9.9,8.8,8.2,9.3,96,0.0,0,1014.6,1009.5,8.3,9.4,186,0,0,0,0,2,13.5,173
2026-07-22 01:40,9.8,8.6,7.9,9.2,96,0.0,0,1014.9,1009.8,8.6,11.2,192,0,0,0,0,2,13.5,173
2026-07-22 01:45,9.8,8.9,8.2,9.2,96,0.0,0,1015.0,1009.9,7.2,9.4,196,0,0,0,0,2,13.5,173
2026-07-22 01:50,9.8,8.8,8.2,9.2,96,0.0,0,1014.9,1009.8,7.6,9.4,174,0,0,0,0,2,13.5,173
2026-07-22 01:55,9.8,9.3,8.5,9.2,96,0.0,0,1015.0,1009.9,5.8,7.2,182,0,0,0,0,2,13.5,173
2026-07-22 02:01,9.8,9.2,8.4,9.2,96,0.0,0,1015.0,1009.9,6.1,9.4,178,0,0,0,0,2,13.5,173
2026-07-22 02:05,9.8,9.4,8.6,9.2,96,0.0,0,1015.0,1009.9,5.4,5.4,185,1.3,0.3,0.3,0.3,2.3,13.7,173.2
2026-07-22 02:10,9.8,9.0,8.3,9.2,96,0.0,0,1015.1,1010.0,6.8,7.2,185,1.3,0.3,0.3,0.3,2.3,13.7,173.2
2026-07-22 02:15,9.8,9.2,8.4,9.2,96,0.0,0,1015.1,1010.0,6.1,7.2,191,1.3,0.3,0.3,0.3,2.3,13.7,173.2
2026-07-22 02:20,9.7,8.7,7.9,9.1,96,0.0,0,1015.0,1009.9,7.9,11.2,187,0,0.3,0.3,0.3,2.3,13.7,173.2
2026-07-22 02:25,9.7,9.3,8.5,9.3,97,0.0,0,1015.0,1009.9,5.4,7.2,154,0,0.3,0.3,0.3,2.3,13.7,173.2
