Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-08-21 00:01,9.3,7.2,5.6,5.4,77,0.0,0,1017.3,1012.2,13.7,16.6,159,0,0,0,0,0.8,37.1,232.7
2026-08-21 00:10,9.1,7.6,6.2,5.3,77,0.0,0,1017.5,1012.4,9.7,13.0,195,0,0,0,0,0.8,37.1,232.7
2026-08-21 00:20,8.9,7.3,5.9,5.3,78,0.0,0,1017.7,1012.6,9.7,14.8,164,0,0,0,0,0.8,37.1,232.7
2026-08-21 00:30,8.5,7.3,5.9,5.3,80,0.0,0,1017.6,1012.5,7.6,9.4,185,0,0,0,0,0.8,37.1,232.7
2026-08-21 00:40,8.3,6.8,5.4,5.1,80,0.0,0,1017.6,1012.5,9.0,13.0,215,0,0,0,0,0.8,37.1,232.7
2026-08-21 00:50,8.2,6.4,4.9,5.0,80,0.0,0,1017.7,1012.6,10.8,11.2,195,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:01,7.9,7.2,5.7,4.7,80,0.0,0,1017.7,1012.6,5.4,7.2,177,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:10,7.7,5.9,4.6,4.5,80,0.0,0,1018.0,1012.9,9.7,13.0,179,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:20,7.5,6.1,4.7,4.4,81,0.0,0,1018.2,1013.1,7.9,13.0,213,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:30,7.4,5.9,4.5,4.2,80,0.0,0,1018.0,1012.9,8.3,9.4,196,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:40,7.4,6.3,4.8,4.2,80,0.0,0,1017.9,1012.8,6.5,7.2,195,0,0,0,0,0.8,37.1,232.7
2026-08-21 01:50,7.3,5.7,4.3,4.1,80,0.0,0,1017.9,1012.8,8.6,11.2,190,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:01,7.1,5.3,4.0,4.1,81,0.0,0,1017.9,1012.8,9.4,11.2,190,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:10,7.0,5.7,4.3,3.9,81,0.0,0,1017.8,1012.7,7.2,9.4,180,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:20,6.9,4.9,3.6,4.1,82,0.0,0,1017.9,1012.8,10.1,11.2,194,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:30,6.7,4.8,3.6,4.1,83,0.0,0,1018.2,1013.1,9.4,13.0,183,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:40,6.4,4.2,3.1,3.9,84,0.0,0,1018.1,1013.0,10.4,11.2,209,0,0,0,0,0.8,37.1,232.7
2026-08-21 02:50,6.2,6.2,3.9,3.7,84,0.0,0,1018.6,1013.5,4.7,5.4,185,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:01,6.0,6.0,3.8,3.7,85,0.0,0,1018.6,1013.5,4.0,5.4,207,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:10,5.8,5.8,3.8,3.4,85,0.0,0,1018.7,1013.6,2.9,3.6,186,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:20,5.6,4.5,3.1,3.4,86,0.0,0,1018.6,1013.5,5.8,5.4,189,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:30,5.6,4.6,3.1,3.4,86,0.0,0,1018.8,1013.7,5.4,7.2,193,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:40,5.3,4.4,2.9,3.3,87,0.0,0,1018.9,1013.8,5.0,7.2,200,0,0,0,0,0.8,37.1,232.7
2026-08-21 03:50,5.3,5.3,2.9,3.3,87,0.0,0,1019.1,1014.0,4.7,5.4,187,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:01,5.1,5.1,3.1,3.3,88,0.0,0,1019.1,1014.0,2.9,3.6,182,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:10,5.2,4.2,2.7,3.4,88,0.0,0,1019.0,1013.9,5.4,5.4,193,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:20,4.9,3.8,2.4,3.1,88,0.0,0,1018.6,1013.5,5.4,5.4,175,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:31,5.2,3.4,2.2,3.4,88,0.0,0,1018.4,1013.3,7.9,9.4,170,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:40,5.2,3.3,2.2,3.4,88,0.0,0,1018.6,1013.5,8.3,9.4,187,0,0,0,0,0.8,37.1,232.7
2026-08-21 04:50,5.0,3.9,2.5,3.2,88,0.0,0,1018.7,1013.6,5.4,7.2,184,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:01,5.0,3.6,2.3,3.2,88,0.0,0,1019.0,1013.9,6.5,7.2,194,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:10,4.8,3.4,2.1,2.9,88,0.0,0,1019.3,1014.2,6.1,7.2,212,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:20,4.8,3.8,2.3,3.1,89,0.0,0,1019.6,1014.5,5.0,5.4,222,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:30,4.8,4.8,2.4,3.1,89,0.0,0,1020.0,1014.9,4.7,5.4,192,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:40,4.8,4.8,2.4,2.9,88,0.0,0,1020.0,1014.9,4.7,5.4,226,0,0,0,0,0.8,37.1,232.7
2026-08-21 05:50,4.6,4.6,2.9,2.9,89,0.0,0,1020.0,1014.9,1.1,1.8,211,0,0,0,0,0.8,37.1,232.7
2026-08-21 06:01,4.6,4.6,2.2,2.9,89,0.0,0,1019.8,1014.7,4.3,5.4,193,0,0,0,0,0.8,37.1,232.7
