Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-06-25 00:00,6.1,6.1,3.6,1.8,74,0.0,0,1015.1,1010.0,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:15,6.1,6.1,3.6,1.8,74,0.0,0,1015.6,1010.5,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:20,6.1,6.1,3.6,1.8,74,0.0,0,1015.4,1010.3,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:25,6.1,6.1,3.6,1.8,74,0.0,0,1015.6,1010.5,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:30,6.1,6.1,3.6,1.8,74,0.0,0,1015.6,1010.5,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:35,6.1,6.1,3.6,1.8,74,0.0,0,1016.0,1010.9,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:40,6.1,6.1,3.6,1.8,74,0.0,0,1015.9,1010.8,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:45,6.1,6.1,3.6,1.8,74,0.0,0,1015.8,1010.7,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:50,6.1,6.1,3.6,1.8,74,0.0,0,1015.8,1010.7,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 00:55,6.1,6.1,3.6,1.8,74,0.0,0,1015.7,1010.6,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:01,6.1,6.1,3.6,1.8,74,0.0,0,1015.7,1010.6,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:05,6.1,6.1,3.6,1.8,74,0.0,0,1015.7,1010.6,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:10,6.1,6.1,3.6,1.8,74,0.0,0,1015.6,1010.5,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:15,6.1,6.1,3.6,1.8,74,0.0,0,1015.5,1010.4,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:20,6.1,6.1,3.6,1.8,74,0.0,0,1015.5,1010.4,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:25,6.1,6.1,3.6,1.8,74,0.0,0,1015.7,1010.6,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:30,6.1,6.1,3.6,1.8,74,0.0,0,1015.4,1010.3,4.3,5.4,351,0,0,0,0,0,42.2,159.5
2026-06-25 01:35,6.5,6.5,4.4,1.4,70,0.0,0,1015.6,1010.5,1.8,1.8,4,0,0,0,0,0,42.2,159.5
2026-06-25 01:40,6.5,6.5,4.4,1.4,70,0.0,0,1015.7,1010.6,1.8,1.8,4,0,0,0,0,0,42.2,159.5
2026-06-25 01:45,6.5,6.5,4.4,1.4,70,0.0,0,1015.6,1010.5,1.8,1.8,4,0,0,0,0,0,42.2,159.5
2026-06-25 01:50,6.5,6.5,4.4,1.4,70,0.0,0,1015.8,1010.7,1.8,1.8,4,0,0,0,0,0,42.2,159.5
2026-06-25 01:55,6.5,6.5,4.4,1.4,70,0.0,0,1015.8,1010.7,1.8,1.8,4,0,0,0,0,0,42.2,159.5
