Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-09-19 00:01,15.7,15.7,16.0,10.9,73,0.0,0,1014.4,1009.3,0.0,0.0,149,0,0,0,0,0,6.4,241.8
2026-09-19 00:10,15.6,15.6,15.6,10.8,73,0.0,0,1014.1,1009.0,1.4,1.8,149,0,0,0,0,0,6.4,241.8
2026-09-19 00:20,15.3,15.3,15.5,10.7,74,0.0,0,1013.8,1008.7,0.0,0.0,149,0,0,0,0,0,6.4,241.8
2026-09-19 00:31,15.2,15.2,14.9,10.4,73,0.0,0,1013.8,1008.7,2.5,3.6,116,0,0,0,0,0,6.4,241.8
2026-09-19 00:40,15.3,15.3,14.7,10.5,73,0.0,0,1013.5,1008.4,4.0,3.6,104,0,0,0,0,0,6.4,241.8
2026-09-19 00:50,15.1,15.1,14.4,10.5,74,0.0,0,1013.4,1008.3,4.7,7.2,118,0,0,0,0,0,6.4,241.8
2026-09-19 01:01,14.9,14.9,14.2,10.3,74,0.0,0,1013.1,1008.0,4.0,3.6,132,0,0,0,0,0,6.4,241.8
2026-09-19 01:10,14.9,14.9,13.9,10.5,75,0.0,0,1013.1,1008.0,6.1,7.2,100,0,0,0,0,0,6.4,241.8
2026-09-19 01:21,14.7,14.7,13.9,10.6,76,0.0,0,1012.9,1007.8,5.0,5.4,139,0,0,0,0,0,6.4,241.8
2026-09-19 01:31,14.6,14.6,13.9,10.6,77,0.0,0,1012.8,1007.7,4.7,5.4,124,0,0,0,0,0,6.4,241.8
2026-09-19 01:40,14.4,14.4,13.8,10.4,77,0.0,0,1012.7,1007.6,3.6,3.6,105,0,0,0,0,0,6.4,241.8
2026-09-19 01:50,14.3,14.3,13.9,10.5,78,0.0,0,1012.8,1007.7,2.9,3.6,122,0,0,0,0,0,6.4,241.8
2026-09-19 02:01,14.2,14.2,13.3,10.4,78,0.0,0,1012.7,1007.6,5.4,5.4,105,0,0,0,0,0,6.4,241.8
2026-09-19 02:10,14.0,14.0,13.1,10.4,79,0.0,0,1012.5,1007.4,5.4,5.4,98,0,0,0,0,0,6.4,241.8
2026-09-19 02:20,14.0,14.0,13.1,10.4,79,0.0,0,1012.7,1007.6,5.4,5.4,74,0,0,0,0,0,6.4,241.8
2026-09-19 02:32,14.1,14.1,13.7,10.5,79,0.0,0,1012.5,1007.4,3.2,5.4,86,0,0,0,0,0,6.4,241.8
2026-09-19 02:40,14.1,14.1,13.0,10.3,78,0.0,0,1012.4,1007.3,6.5,9.4,109,0,0,0,0,0,6.4,241.8
2026-09-19 02:50,14.1,14.1,13.5,10.3,78,0.0,0,1012.2,1007.1,4.0,5.4,87,0,0,0,0,0,6.4,241.8
2026-09-19 03:01,14.0,14.0,13.4,10.4,79,0.0,0,1012.2,1007.1,3.6,5.4,75,0,0,0,0,0,6.4,241.8
2026-09-19 03:10,14.0,14.0,13.2,10.4,79,0.0,0,1012.2,1007.1,5.0,5.4,119,0,0,0,0,0,6.4,241.8
2026-09-19 03:20,13.7,13.7,12.8,10.2,79,0.0,0,1012.2,1007.1,5.0,5.4,91,0,0,0,0,0,6.4,241.8
