Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-09-13 00:01,4.6,2.8,1.1,-0.2,71,0.0,0,1033.4,1028.3,7.6,7.2,189,0,0,0,0,0,6.4,241.8
2026-09-13 00:10,4.4,2.7,1.1,-0.2,72,0.0,0,1033.6,1028.5,6.8,9.4,173,0,0,0,0,0,6.4,241.8
2026-09-13 00:20,4.3,3.1,1.2,-0.3,72,0.0,0,1033.6,1028.5,5.4,7.2,200,0,0,0,0,0,6.4,241.8
