Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-09-23 00:01,7.9,7.3,5.1,1.1,62,0.0,0,1017.3,1012.2,5.0,5.4,31,0,0,0,0,5.1,11.4,246.9
2026-09-23 00:10,7.7,6.4,4.4,0.9,62,0.0,0,1017.2,1012.1,7.6,9.4,25,0,0,0,0,5.1,11.4,246.9
2026-09-23 00:20,7.6,6.4,4.4,1.0,63,0.0,0,1017.3,1012.2,7.2,11.2,46,0,0,0,0,5.1,11.4,246.9
2026-09-23 00:31,7.5,6.1,4.2,1.1,64,0.0,0,1017.0,1011.9,7.9,9.4,17,0,0,0,0,5.1,11.4,246.9
2026-09-23 00:40,7.3,5.6,3.7,1.2,65,0.0,0,1016.8,1011.7,9.0,13.0,16,0,0,0,0,5.1,11.4,246.9
2026-09-23 00:50,7.4,7.4,4.7,1.1,64,0.0,0,1016.7,1011.6,4.7,5.4,38,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:01,7.3,6.3,4.3,1.2,65,0.0,0,1016.6,1011.5,6.1,7.2,46,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:10,7.1,6.0,4.1,1.2,66,0.0,0,1016.7,1011.6,6.5,7.2,31,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:20,7.2,5.5,3.7,1.1,65,0.0,0,1016.6,1011.5,9.0,11.2,11,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:31,7.1,6.2,4.2,1.2,66,0.0,0,1016.3,1011.2,5.8,7.2,44,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:40,6.9,6.9,4.7,1.4,68,0.0,0,1016.1,1011.0,2.2,3.6,155,0,0,0,0,5.1,11.4,246.9
2026-09-23 01:50,6.8,5.2,3.4,1.5,69,0.0,0,1016.0,1010.9,8.3,9.4,13,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:01,6.9,5.4,3.6,1.6,69,0.0,0,1015.8,1010.7,7.9,11.2,39,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:10,6.8,6.8,4.2,1.7,70,0.0,0,1015.5,1010.4,4.7,5.4,40,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:20,6.7,5.9,4.0,1.8,71,0.0,0,1015.3,1010.2,5.4,7.2,61,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:31,6.6,4.7,3.2,2.1,73,0.0,0,1014.9,1009.8,9.4,11.2,33,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:40,6.4,4.8,3.2,2.3,75,0.0,0,1014.6,1009.5,7.9,11.2,13,0,0,0,0,5.1,11.4,246.9
2026-09-23 02:50,6.4,5.5,3.7,2.3,75,0.0,0,1014.8,1009.7,5.4,5.4,35,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:01,6.4,5.4,3.7,2.4,76,0.0,0,1014.8,1009.7,5.8,7.2,44,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:10,6.3,5.4,3.6,2.4,76,0.0,0,1015.0,1009.9,5.4,9.4,29,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:20,6.2,4.7,3.2,2.5,77,0.0,0,1014.9,1009.8,7.6,9.4,26,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:31,6.1,4.9,3.3,2.6,78,0.0,0,1015.1,1010.0,6.1,7.2,46,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:40,6.1,5.2,3.5,2.6,78,0.0,0,1015.2,1010.1,5.4,7.2,11,0,0,0,0,5.1,11.4,246.9
2026-09-23 03:50,6.0,4.7,3.2,2.6,79,0.0,0,1015.0,1009.9,6.5,7.2,26,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:01,5.8,5.8,3.7,2.6,80,0.0,0,1014.9,1009.8,2.9,3.6,64,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:10,5.9,5.9,3.8,2.9,81,0.0,0,1014.5,1009.4,2.9,3.6,44,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:20,5.8,4.4,3.0,2.8,81,0.0,0,1014.4,1009.3,6.5,7.2,20,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:31,5.9,4.4,2.9,2.9,81,0.0,0,1014.6,1009.5,7.2,7.2,36,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:40,6.0,4.2,2.8,3.0,81,0.0,0,1014.3,1009.2,8.6,11.2,34,0,0,0,0,5.1,11.4,246.9
2026-09-23 04:50,6.1,4.1,2.7,3.1,81,0.0,0,1013.9,1008.8,9.7,11.2,41,0,0,0,0,5.1,11.4,246.9
2026-09-23 05:01,6.1,3.8,2.4,3.1,81,0.0,0,1013.7,1008.6,11.2,14.8,37,0,0,0,0,5.1,11.4,246.9
2026-09-23 05:10,6.1,4.2,2.9,3.1,81,0.0,0,1013.5,1008.4,9.0,11.2,12,0,0,0,0,5.1,11.4,246.9
2026-09-23 05:20,6.5,4.6,3.2,3.1,79,0.0,0,1013.9,1008.8,9.4,13.0,11,0,0,0,0,5.1,11.4,246.9
2026-09-23 05:31,6.7,4.4,2.9,3.2,78,0.0,0,1014.0,1008.9,11.9,14.8,54,0,0,0,0,5.1,11.4,246.9
