Fecha,Temp(C),SensTerm(C),TempApar(C),PtoRocio(C),Hum(%),Solar(Wm2),UV,PresRel(hPa),PresAbs(hPa),Viento(kmh),Rafaga(kmh),Dir(deg),Lluvia_Intens(mmh),Lluvia_1h(mm),Lluvia_Dia(mm),Lluvia_Ev(mm),Lluvia_Sem(mm),Lluvia_Mes(mm),Lluvia_Anio(mm)
2026-06-28 00:00,10.3,10.3,8.6,5.1,70,0.0,0,1015.7,1010.6,2.9,3.6,176,0,0,0,0,0,42.2,159.5
2026-06-28 00:05,10.2,10.2,8.5,5.0,70,0.0,0,1015.7,1010.6,2.9,3.6,189,0,0,0,0,0,42.2,159.5
2026-06-28 00:10,10.2,10.2,8.2,5.0,70,0.0,0,1015.7,1010.6,4.7,5.4,182,0,0,0,0,0,42.2,159.5
2026-06-28 00:15,10.1,10.1,8.3,4.9,70,0.0,0,1015.7,1010.6,3.6,5.4,187,0,0,0,0,0,42.2,159.5
2026-06-28 00:20,10.0,10.0,7.9,5.0,71,0.0,0,1015.6,1010.5,4.7,7.2,182,0,0,0,0,0,42.2,159.5
2026-06-28 00:25,9.9,9.9,8.0,4.9,71,0.0,0,1015.6,1010.5,4.0,5.4,189,0,0,0,0,0,42.2,159.5
2026-06-28 00:30,9.9,9.9,8.4,4.9,71,0.0,0,1015.7,1010.6,1.8,1.8,166,0,0,0,0,0,42.2,159.5
2026-06-28 00:35,10.0,10.0,8.4,5.0,71,0.0,0,1015.5,1010.4,2.2,1.8,168,0,0,0,0,0,42.2,159.5
2026-06-28 00:40,10.0,10.0,8.7,5.0,71,0.0,0,1015.6,1010.5,1.1,1.8,168,0,0,0,0,0,42.2,159.5
2026-06-28 00:45,10.1,10.1,8.6,5.1,71,0.0,0,1015.6,1010.5,2.2,1.8,165,0,0,0,0,0,42.2,159.5
2026-06-28 00:50,10.1,10.1,8.1,4.9,70,0.0,0,1015.4,1010.3,4.3,3.6,155,0,0,0,0,0,42.2,159.5
2026-06-28 00:55,10.2,10.2,8.8,5.0,70,0.0,0,1015.5,1010.4,1.1,1.8,148,0,0,0,0,0,42.2,159.5
2026-06-28 01:00,10.2,10.2,8.8,5.2,71,0.0,0,1015.2,1010.1,1.4,1.8,168,0,0,0,0,0,42.2,159.5
2026-06-28 01:05,10.2,10.2,8.9,5.0,70,0.0,0,1015.1,1010.0,0.7,1.8,151,0,0,0,0,0,42.2,159.5
